# AT2016bln magnitudes from Swift UVOT                                                        
# generated Fri Aug 2 18:30:01 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V             0.0619969       0.160292
# B              0.263971       0.209747
# U              0.208574       0.138107
# UVW1          0.0469193      0.0337807
# UVM2          0.0303035      0.0126338
# UVW2          0.0621535      0.0234420
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
B        57489.3101  16.726   0.061  19.784  12.838   8.988   0.506   3.000      0.0110322     254.01   17509.06
B        57491.7584  16.332   0.092  18.908  12.840  12.919   1.096   5.000      0.0110322      22.42      22.78
B        57494.0108  16.150   0.059  19.665  12.837  15.269   0.832   3.000      0.0110322     158.51   35080.59
B        57496.1701  16.013   0.059  19.611  12.837  17.331   0.947   3.000      0.0110322     133.25   86014.59
B        57500.8106  16.056   0.065  19.458  12.837  16.660   0.990   3.000      0.0110322      75.33    5984.41
B        57503.6680  16.120   0.062  19.565  12.837  15.705   0.896   3.000      0.0110322     103.89   17087.49
B        57509.5892  16.511   0.059  19.783  12.837  10.954   0.593   3.000      0.0110322     274.15    5949.53
B        57512.7590  16.774   0.068  19.653  12.838   8.595   0.538   3.000      0.0110322     124.78     126.78
B        57515.7968  17.145   0.070  19.748  12.838   6.112   0.395   3.000      0.0110322     180.43   34485.77
B        57518.8220  17.420   0.102  19.434  12.838   4.742   0.445   3.000      0.0110322      57.62   16526.12
B        57521.6768  17.848   0.089  19.786  12.838   3.198   0.261   3.000      0.0110322     204.84   51834.84
#                                                                                           
V        57483.4298    NULL    NULL  18.462  11.608   0.442   0.178   3.000      0.0110322      78.51      79.77
V        57484.4362  18.517   0.311  18.609  11.608   0.561   0.161   3.000      0.0110322     129.25   23663.49
V        57485.4992  18.112   0.190  18.767  11.608   0.815   0.142   3.000      0.0110322     325.43   35764.61
V        57487.8328  17.107   0.105  18.695  11.607   2.058   0.200   3.000      0.0110322     205.54   23260.10
V        57489.3145  16.808   0.087  18.724  11.608   2.708   0.216   3.000      0.0110322     254.00   17814.30
V        57494.0144  16.224   0.076  18.628  11.608   4.640   0.324   3.000      0.0110322     158.55   34787.11
V        57496.1739  16.028   0.078  18.528  11.607   5.554   0.400   3.000      0.0110322     103.90   86148.91
V        57500.8134  15.982   0.084  18.424  11.607   5.796   0.448   3.000      0.0110322      75.34    5908.89
V        57503.6718  16.038   0.078  18.525  11.607   5.505   0.398   3.000      0.0110322     103.88   17143.63
V        57509.5903  16.218   0.078  18.608  11.607   4.663   0.333   3.000      0.0110322     139.49    5850.38
V        57512.7605  16.502   0.091  18.558  11.607   3.590   0.302   3.000      0.0110322     112.68     114.49
V        57515.8009  16.599   0.085  18.670  11.607   3.283   0.256   3.000      0.0110322     180.43   34087.10
V        57518.8242  16.863   0.134  18.347  11.607   2.576   0.318   3.000      0.0110322      57.64   16558.27
V        57521.6805  16.993   0.099  18.695  11.607   2.284   0.209   3.000      0.0110322     204.81   51716.32
#                                                                                           
