# SN2009ip magnitudes from Swift UVOT                                                        
# generated Thu Feb 22 23:34:36 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V               1.13455       0.105154
# B               2.73367       0.208239
# U               1.68467       0.121137
# UVW1           0.246222      0.0373990
# UVM2          0.0572742      0.0102046
# UVW2           0.100540      0.0121427
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW1     56952.5390    NULL    NULL  19.358  11.152  -0.166   0.039   3.000      0.0110322     314.72     319.77
UVW1     56954.6794    NULL    NULL  19.349  11.149  -0.192   0.033   3.000      0.0110322     258.62     262.76
UVW1     56956.2723    NULL    NULL  19.311  11.150  -0.228   0.034   3.000      0.0110322     259.60     263.76
UVW1     56961.4405    NULL    NULL  19.439  11.149  -0.175   0.033   3.000      0.0110322     317.45    6033.73
UVW1     56964.4657    NULL    NULL  19.223  11.150  -0.216   0.036   3.000      0.0110322     213.34     216.76
UVW1     56966.6660    NULL    NULL  19.336  11.150  -0.216   0.033   3.000      0.0110322     259.60     263.76
UVW1     56968.3240    NULL    NULL  15.973  11.152  -0.402   0.388   3.000      0.0110322       3.36       3.41
UVW1     56970.4128    NULL    NULL  18.574  11.149  -0.268   0.033   3.000      0.0110322      67.95      69.04
UVW1     56972.4262    NULL    NULL  19.345  11.151  -0.234   0.035   3.000      0.0110322     303.68   17975.30
#                                                                                           
U        55084.6756    NULL    NULL  19.548  12.075  -1.277   0.094   3.000      0.0110322     811.19   40740.65
U        56174.8975  16.831   0.091  19.277  12.074   4.015   0.336   3.000      0.0110322     314.52    6073.89
U        56176.6349  16.805   0.109  18.829  12.074   4.113   0.414   3.000      0.0110322      95.11    5758.76
U        56183.4368  18.070   0.214  18.909  12.075   1.282   0.253   3.000      0.0110322     109.76    6563.44
U        56190.7526    NULL    NULL  18.795  12.075   0.199   0.214   3.000      0.0110322      84.42      85.77
U        56196.3388  13.413   0.041  18.799  12.064  93.486   3.529   5.000      0.0110322     286.57   18143.58
U        56197.7017  13.008   0.040  18.325  12.061 135.814   5.058   5.000      0.0110322     128.70     130.76
U        56198.4743  12.904   0.040  18.332  12.060 149.358   5.534   5.000      0.0110322     149.66   74026.18
U        56199.6495  12.790   0.040  17.956  12.059 165.956   6.149   5.000      0.0110322      75.56      76.77
U        56200.4730  12.726   0.040  18.575  12.059 176.075   6.466   5.000      0.0110322     463.99   40306.54
U        56200.9845  12.659   0.040  17.588  12.058 187.223   6.927   5.000      0.0110322      44.07      44.77
U        56201.9845  12.617   0.040  17.559  12.057 194.659   7.191   5.000      0.0110322      44.08      44.78
U        56202.2540  12.632   0.040  17.616  12.058 191.940   7.092   5.000      0.0110322      48.00      48.77
U        56203.0594  12.637   0.040  17.544  12.058 191.006   7.065   5.000      0.0110322      42.10      42.77
U        56204.0530  12.607   0.040  17.499  12.057 196.446   7.259   5.000      0.0110322      40.11      40.76
U        56206.1234  12.514   0.040  17.538  12.057 213.934   7.872   5.000      0.0110322      47.99      48.75
U        56208.6683  12.613   0.040  17.746  12.058 195.258   7.199   5.000      0.0110322      62.75      63.76
U        56210.0608  12.790   0.040  17.651  12.059 166.002   6.179   5.000      0.0110322      43.09      43.78
U        56212.1976  12.753   0.040  17.637  12.058 171.674   6.376   5.000      0.0110322      43.08      43.77
U        56214.1351  12.844   0.040  17.842  12.060 157.913   5.880   5.000      0.0110322      57.85      58.77
U        56216.2051  13.058   0.041  17.786  12.063 129.688   4.905   5.000      0.0110322      43.09      43.78
U        56218.8260  13.475   0.042  17.986  12.064  88.279   3.453   5.000      0.0110322      43.08      43.77
U        56220.4550  13.693   0.041  19.051  12.067  72.220   2.759   5.000      0.0110322     543.12   17625.19
U        56220.5471  13.650   0.044  17.933  12.070  75.162   3.032   5.000      0.0110322      38.15      38.76
U        56222.2835  13.750   0.044  18.131  12.074  68.580   2.787   5.000      0.0110322      53.90      54.77
U        56224.4876  14.028   0.047  18.087  12.077  53.045   2.283   5.000      0.0110322      44.08      44.78
U        56224.6253  14.030   0.044  18.985  12.074  52.991   2.124   5.000      0.0110322     322.05   12427.97
U        56226.2286  14.299   0.048  18.321  12.070  41.360   1.839   5.000      0.0110322      52.92      53.76
U        56228.3611  14.861   0.055  18.720  12.086  24.631   1.248   5.000      0.0110322     120.15     122.08
U        56228.7061  14.890   0.059  18.291  12.071  23.998   1.308   5.000      0.0110322      42.09      42.76
U        56230.3697  15.091   0.065  18.308  12.074  19.926   1.185   5.000      0.0110322      43.08      43.77
U        56232.8526  15.046   0.062  18.355  12.072  20.781   1.196   5.000      0.0110322      46.03      46.77
U        56234.2117  14.861   0.059  18.241  12.074  24.642   1.343   5.000      0.0110322      40.73  133134.17
U        56236.2094  15.107   0.069  18.570  12.092  19.647   1.249   3.000      0.0110322      94.03    5808.33
U        56238.0806  15.133   0.063  18.585  12.091  19.174   1.117   5.000      0.0110322      90.11    5712.35
U        56240.0521  15.581   0.076  18.629  12.087  12.689   0.885   3.000      0.0110322      86.39      87.78
U        56242.2895  16.088   0.084  18.730  12.094   7.957   0.614   3.000      0.0110322     107.75    5741.25
U        56244.4278  16.484   0.094  18.784  12.094   5.527   0.481   3.000      0.0110322     116.61    5631.32
U        56246.9066  16.612   0.101  18.764  12.086   4.911   0.459   3.000      0.0110322     100.90    4822.92
U        56248.0427  16.464   0.096  18.769  12.084   5.626   0.495   3.000      0.0110322      98.95    6852.50
U        56250.0412  16.874   0.116  18.705  12.096   3.859   0.413   3.000      0.0110322      97.96    5837.10
U        56252.5863  17.326   0.145  18.777  12.081   2.544   0.339   3.000      0.0110322      93.05    4715.41
U        56254.0851  17.811   0.172  18.976  12.083   1.628   0.258   3.000      0.0110322     144.98   11660.79
U        56256.6613  18.239   0.234  18.951  12.081   1.097   0.236   3.000      0.0110322     133.38    4978.52
U        56258.5263  18.094   0.214  18.930  12.086   1.254   0.247   3.000      0.0110322     135.36    5887.51
U        56260.3309  18.293   0.239  18.974  12.085   1.044   0.230   3.000      0.0110322     148.15    5567.87
U        56262.2006  18.139   0.212  18.995  12.086   1.203   0.235   3.000      0.0110322     157.04    5818.37
U        56264.6038  18.548   0.296  18.936  12.089   0.826   0.225   3.000      0.0110322     141.26    5665.64
U        56266.1414    NULL    NULL  18.985  12.085   0.311   0.194   3.000      0.0110322     150.14    5674.04
U        56268.6568    NULL    NULL  19.008  12.080  -0.286   0.164   3.000      0.0110322     146.94   12174.97
U        56270.3467    NULL    NULL  18.904  12.095  -0.682   0.164   3.000      0.0110322     137.32    5830.71
U        56272.2545    NULL    NULL  18.977  12.085  -0.675   0.152   3.000      0.0110322     144.97   12290.22
U        56274.5540    NULL    NULL  18.956  12.099  -0.890   0.152   3.000      0.0110322     162.68   75078.68
U        56276.2245    NULL    NULL  18.970  12.093  -1.119   0.139   3.000      0.0110322     157.04    5817.88
U        56278.3951    NULL    NULL  18.539  12.093  -0.853   0.204   3.000      0.0110322      63.75      64.77
U        56280.3027    NULL    NULL  19.191  12.088  -0.960   0.123   3.000      0.0110322     264.31   16838.24
U        56282.1423    NULL    NULL  19.055  12.091  -1.055   0.132   3.000      0.0110322     187.22   23992.53
U        56284.2390    NULL    NULL  19.178  12.090  -1.098   0.120   3.000      0.0110322     256.95   17808.29
U        56286.0758    NULL    NULL  18.923  12.100  -1.146   0.147   3.000      0.0110322     151.87   10978.40
U        56288.9130    NULL    NULL  18.876  12.104  -1.167   0.153   3.000      0.0110322     141.29    5757.03
U        56290.2550    NULL    NULL  18.936  12.094  -0.935   0.150   3.000      0.0110322     146.14    5775.82
U        56292.4556    NULL    NULL  18.895  12.103  -1.138   0.151   3.000      0.0110322     146.20    6000.28
U        56294.4638    NULL    NULL  19.198  12.099  -1.194   0.120   3.000      0.0110322     308.11   17192.41
U        56386.7599    NULL    NULL  19.310  12.087  -1.318   0.105   3.000      0.0110322     386.13   17604.46
U        56387.7591    NULL    NULL  19.283  12.087  -1.415   0.105   3.000      0.0110322     347.77   18683.98
U        56950.7249    NULL    NULL  19.286  12.076  -1.428   0.099   3.000      0.0110322     314.50    5573.99
U        56952.5418    NULL    NULL  19.022  12.081  -1.433   0.114   3.000      0.0110322     157.25     159.77
U        56954.6814    NULL    NULL  18.789  12.075  -1.348   0.125   3.000      0.0110322      86.36      87.74
U        56956.2744    NULL    NULL  18.780  12.077  -1.464   0.121   3.000      0.0110322      86.38      87.77
U        56961.4418    NULL    NULL  18.883  12.075  -1.393   0.117   3.000      0.0110322     105.85    5923.16
U        56964.4675    NULL    NULL  18.676  12.077  -1.470   0.128   3.000      0.0110322      70.64      71.77
U        56966.6680    NULL    NULL  18.781  12.077  -1.518   0.118   3.000      0.0110322      86.38      87.77
U        56972.4276    NULL    NULL  18.807  12.084  -1.319   0.138   3.000      0.0110322     100.88   17803.03
#                                                                                           
B        55084.6769    NULL    NULL  19.954  12.874  -2.099   0.133   3.000      0.0110322     811.21   40701.29
B        56174.8994  17.973   0.123  19.714  12.872   2.849   0.322   3.000      0.0110322     314.51    6074.01
B        56176.6355  17.897   0.146  19.305  12.872   3.057   0.410   3.000      0.0110322      95.04    5761.70
B        56183.4375  18.671   0.235  19.377  12.872   1.498   0.324   3.000      0.0110322     109.79    6499.05
B        56190.7534    NULL    NULL  19.042  12.873  -0.476   0.301   3.000      0.0110322      51.71      52.54
B        56196.3397  14.795   0.045  19.426  12.859  53.224   2.199   5.000      0.0110322     286.52   18127.90
B        56197.7032  14.405   0.043  19.055  12.854  76.242   3.042   5.000      0.0110322     128.71     130.77
B        56198.4747  14.282   0.043  19.070  12.853  85.331   3.353   5.000      0.0110322     149.67   74048.12
B        56199.6505  14.126   0.042  18.723  12.851  98.536   3.855   5.000      0.0110322      75.56      76.77
B        56200.9851  13.954   0.042  18.382  12.848 115.438   4.482   5.000      0.0110322      44.08      44.78
B        56201.9851  14.001   0.042  18.405  12.849 110.593   4.311   5.000      0.0110322      44.08      44.78
B        56202.2547  13.968   0.042  18.430  12.849 114.002   4.427   5.000      0.0110322      48.01      48.78
B        56203.0600  13.970   0.042  18.366  12.848 113.741   4.425   5.000      0.0110322      42.10      42.77
B        56204.0535  13.856   0.042  18.289  12.846 126.309   4.866   5.000      0.0110322      40.13      40.78
B        56204.5146  13.782   0.045  16.083  12.845 135.225   5.655   5.000      0.0110322       1.70       1.73
B        56205.5167  13.779   0.045  16.430  12.847 135.588   5.564   5.000      0.0110322       2.65       2.69
B        56206.1240  13.756   0.041  18.325  12.846 138.600   5.292   5.000      0.0110322      48.01      48.78
B        56208.6691  13.854   0.042  18.512  12.847 126.552   4.851   5.000      0.0110322      62.72      63.73
B        56210.0613  13.930   0.042  18.354  12.849 118.036   4.578   5.000      0.0110322      43.08      43.77
B        56212.1981  13.917   0.042  18.351  12.848 119.428   4.624   5.000      0.0110322      43.08      43.77
B        56214.1358  13.992   0.042  18.538  12.849 111.517   4.326   5.000      0.0110322      57.85      58.77
B        56216.2056  14.167   0.043  18.442  12.854  94.902   3.782   5.000      0.0110322      43.09      43.78
B        56216.2720  14.185   0.046  17.535  12.856  93.328   3.914   5.000      0.0110322       9.62       9.78
B        56218.8265  14.349   0.044  18.528  12.854  80.236   3.261   5.000      0.0110322      43.09      43.78
B        56220.5476  14.453   0.045  18.457  12.862  72.941   3.051   5.000      0.0110322      38.17      38.78
B        56222.2842  14.571   0.046  18.652  12.868  65.395   2.778   5.000      0.0110322      53.91      54.78
B        56224.4881  14.696   0.048  18.562  12.873  58.274   2.571   5.000      0.0110322      44.07      44.77
B        56226.2292  14.949   0.049  18.792  12.862  46.157   2.087   5.000      0.0110322      52.93      53.77
B        56228.7066  15.310   0.055  18.744  12.864  33.119   1.684   5.000      0.0110322      42.11      42.79
B        56230.3703  15.582   0.061  18.782  12.868  25.785   1.455   5.000      0.0110322      43.04      43.73
B        56232.8532  15.383   0.056  18.797  12.866  30.960   1.606   5.000      0.0110322      45.98      46.71
B        56234.2120  15.197   0.054  18.679  12.869  36.743   1.824   5.000      0.0110322      40.68  133140.11
B        56236.2100  15.548   0.065  18.997  12.902  26.595   1.582   3.000      0.0110322      94.04    5808.38
B        56238.0812  15.433   0.058  19.000  12.897  29.575   1.590   5.000      0.0110322      90.10    5708.52
B        56240.0532  15.858   0.068  19.065  12.890  19.996   1.259   3.000      0.0110322      86.39      87.78
B        56242.2902  16.255   0.073  19.164  12.903  13.866   0.932   3.000      0.0110322     107.81    5746.68
B        56244.4285  16.745   0.084  19.220  12.904   8.828   0.684   3.000      0.0110322     116.69    5578.53
B        56246.9073  16.664   0.083  19.199  12.894   9.515   0.725   3.000      0.0110322     100.92    4839.95
B        56248.0433  16.563   0.080  19.198  12.890  10.442   0.771   3.000      0.0110322      98.97    6849.75
B        56250.0418  17.020   0.097  19.133  12.913   6.857   0.615   3.000      0.0110322      97.97    5827.01
B        56252.5869  17.171   0.102  19.214  12.887   5.967   0.561   3.000      0.0110322      93.06    4684.54
B        56254.0855  17.237   0.096  19.403  12.887   5.612   0.498   3.000      0.0110322     144.94   11673.87
B        56256.6622  17.457   0.108  19.384  12.885   4.584   0.457   3.000      0.0110322     133.42    4978.94
B        56258.5271  17.731   0.126  19.364  12.895   3.561   0.413   3.000      0.0110322     135.39    5887.58
B        56260.3318  17.718   0.123  19.405  12.892   3.604   0.407   3.000      0.0110322     148.17    5576.92
B        56262.2015  17.678   0.118  19.431  12.891   3.740   0.408   3.000      0.0110322     157.03    5812.30
B        56264.6047  18.087   0.156  19.370  12.900   2.566   0.368   3.000      0.0110322     141.29    5643.47
B        56266.1423  18.469   0.196  19.425  12.893   1.805   0.325   3.000      0.0110322     150.15    5663.05
B        56268.6575    NULL    NULL  19.447  12.887   0.222   0.256   3.000      0.0110322     146.98   12130.02
B        56270.3476    NULL    NULL  19.351  12.908   0.405   0.283   3.000      0.0110322     137.31    5830.69
B        56272.2551    NULL    NULL  19.418  12.896  -0.381   0.239   3.000      0.0110322     144.94   12275.05
B        56274.5547    NULL    NULL  19.406  12.917  -1.223   0.217   3.000      0.0110322     162.66   75094.96
B        56276.2255    NULL    NULL  19.419  12.908  -1.378   0.208   3.000      0.0110322     157.03    5811.52
B        56278.3959    NULL    NULL  19.023  12.907  -1.553   0.273   3.000      0.0110322      63.76      64.79
B        56280.3043    NULL    NULL  19.621  12.901  -1.430   0.177   3.000      0.0110322     264.32   16833.78
B        56282.1432    NULL    NULL  19.486  12.907  -1.154   0.204   3.000      0.0110322     187.32   24057.78
B        56284.2396    NULL    NULL  19.593  12.908  -1.248   0.187   3.000      0.0110322     256.99   17818.32
B        56286.0762    NULL    NULL  19.365  12.924  -1.567   0.216   3.000      0.0110322     151.88   10949.28
B        56288.9139    NULL    NULL  19.312  12.933  -1.643   0.226   3.000      0.0110322     141.29    5735.03
B        56290.2559    NULL    NULL  19.368  12.917  -1.525   0.214   3.000      0.0110322     146.20    5756.29
B        56292.4565    NULL    NULL  19.319  12.935  -1.582   0.227   3.000      0.0110322     146.20    5981.24
B        56294.4646    NULL    NULL  19.599  12.930  -1.647   0.180   3.000      0.0110322     308.18   17161.28
B        56386.7614    NULL    NULL  19.716  12.906  -1.880   0.157   3.000      0.0110322     386.12   17588.33
B        56387.7604    NULL    NULL  19.686  12.908  -2.159   0.156   3.000      0.0110322     347.71   18618.91
B        56950.7268    NULL    NULL  19.723  12.875  -2.239   0.142   3.000      0.0110322     314.50    5573.77
B        56952.5437    NULL    NULL  19.506  12.877  -2.205   0.159   3.000      0.0110322     157.26     159.78
B        56954.6825    NULL    NULL  19.272  12.874  -2.156   0.181   3.000      0.0110322      86.39      87.78
B        56956.2755    NULL    NULL  19.265  12.877  -2.277   0.179   3.000      0.0110322      86.39      87.78
B        56961.4424    NULL    NULL  19.355  12.876  -2.398   0.165   3.000      0.0110322     105.85    5921.29
B        56964.4683    NULL    NULL  19.166  12.878  -2.440   0.183   3.000      0.0110322      70.64      71.77
B        56966.6691    NULL    NULL  19.262  12.877  -2.466   0.172   3.000      0.0110322      86.39      87.78
B        56972.4283    NULL    NULL  19.282  12.889  -2.158   0.193   3.000      0.0110322     100.92   17767.31
#                                                                                           
V        55084.6835    NULL    NULL  19.431  11.623  -0.813   0.065   3.000      0.0110322     811.21   40500.89
V        56174.8738  17.489   0.299  17.778  11.623   1.447   0.398   3.000      0.0110322      26.02      26.43
V        56176.6390  18.102   0.265  18.557  11.622   0.822   0.201   3.000      0.0110322      95.03    5781.54
V        56183.4416    NULL    NULL  18.637  11.623   0.329   0.165   3.000      0.0110322     109.89    6115.89
V        56196.3446  14.921   0.057  18.982  11.620  15.405   0.807   3.000      0.0110322     286.50   18032.73
V        56198.4772  14.326   0.051  18.649  11.619  26.635   1.244   5.000      0.0110322     149.62   74181.38
V        56199.6559  14.195   0.051  18.280  11.618  30.067   1.424   5.000      0.0110322      75.56      76.77
V        56200.9884  14.084   0.052  17.947  11.618  33.308   1.598   5.000      0.0110322      44.05      44.76
V        56201.9883  13.998   0.051  17.946  11.617  36.053   1.683   5.000      0.0110322      44.07      44.77
V        56202.2582  14.057   0.051  17.999  11.618  34.147   1.612   5.000      0.0110322      48.00      48.77
V        56203.0631  14.043   0.052  17.917  11.618  34.566   1.644   5.000      0.0110322      42.10      42.77
V        56204.0565  13.866   0.049  17.862  11.617  40.697   1.848   5.000      0.0110322      40.12      40.77
V        56206.1275  13.819   0.048  17.956  11.617  42.515   1.887   5.000      0.0110322      48.01      48.78
V        56208.6737  13.835   0.048  18.111  11.617  41.888   1.836   5.000      0.0110322      62.70      63.70
V        56210.0645  13.837   0.049  17.898  11.617  41.814   1.876   5.000      0.0110322      43.09      43.78
V        56212.2013  13.908   0.050  17.907  11.617  39.143   1.790   5.000      0.0110322      43.08      43.77
V        56214.1400  13.887   0.048  18.075  11.617  39.939   1.780   5.000      0.0110322      57.86      58.78
V        56216.2088  14.044   0.052  17.932  11.618  34.548   1.640   5.000      0.0110322      43.09      43.78
V        56218.8297  14.192   0.054  17.949  11.618  30.139   1.500   5.000      0.0110322      43.09      43.78
V        56220.5505  14.252   0.056  17.877  11.619  28.536   1.469   5.000      0.0110322      38.15      38.76
V        56222.2881  14.384   0.057  18.101  11.620  25.269   1.316   5.000      0.0110322      53.91      54.78
V        56224.4914  14.440   0.059  17.981  11.620  23.978   1.306   5.000      0.0110322      44.07      44.77
V        56226.2331  14.702   0.064  18.121  11.621  18.839   1.118   5.000      0.0110322      52.88      53.73
V        56228.7097  15.023   0.077  18.003  11.622  14.020   0.992   3.000      0.0110322      42.10      42.77
V        56230.3734  15.261   0.082  18.031  11.622  11.264   0.849   3.000      0.0110322      43.09      43.78
V        56232.8566  15.134   0.078  18.067  11.621  12.656   0.905   3.000      0.0110322      46.04      46.78
V        56234.2130  14.925   0.076  17.960  11.623  15.347   1.070   3.000      0.0110322      40.76  133177.38
V        56236.2135  14.976   0.065  18.410  11.626  14.638   0.873   3.000      0.0110322      94.04    5809.84
V        56238.0845  15.206   0.068  18.399  11.627  11.848   0.747   3.000      0.0110322      90.09    5685.98
V        56240.0594  15.384   0.072  18.433  11.623  10.058   0.663   3.000      0.0110322      86.38      87.77
V        56242.2941  15.781   0.077  18.517  11.628   6.978   0.494   3.000      0.0110322     107.80    5784.90
V        56244.4328  16.012   0.081  18.578  11.627   5.641   0.422   3.000      0.0110322     116.69    5255.59
V        56246.9110  16.175   0.089  18.510  11.627   4.851   0.399   3.000      0.0110322     100.93    4940.18
V        56248.0469  15.946   0.082  18.499  11.627   5.992   0.455   3.000      0.0110322      98.97    6832.34
V        56250.0454  16.190   0.091  18.483  11.629   4.786   0.399   3.000      0.0110322      97.98    5768.55
V        56252.5904  16.359   0.098  18.468  11.628   4.095   0.371   3.000      0.0110322      93.02    4502.21
V        56254.0880  16.549   0.094  18.707  11.627   3.440   0.299   3.000      0.0110322     144.94   11752.87
V        56256.6954  16.528   0.118  18.287  11.628   3.507   0.382   3.000      0.0110322      66.70      67.76
V        56258.5320  16.664   0.101  18.667  11.628   3.094   0.289   3.000      0.0110322     135.39    5887.66
V        56260.3372  16.709   0.101  18.713  11.628   2.969   0.276   3.000      0.0110322     148.17    5632.90
V        56262.2072  16.651   0.097  18.731  11.629   3.129   0.280   3.000      0.0110322     157.04    5774.16
V        56264.6098  16.929   0.114  18.677  11.630   2.423   0.256   3.000      0.0110322     141.24    5509.90
V        56266.1478  17.083   0.122  18.708  11.630   2.102   0.236   3.000      0.0110322     150.15    5592.81
V        56268.6619  17.513   0.159  18.700  11.631   1.416   0.207   3.000      0.0110322     146.96   11853.39
V        56270.3526  18.021   0.231  18.659  11.632   0.886   0.188   3.000      0.0110322     137.34    5831.24
V        56272.2585  18.339   0.288  18.682  11.633   0.661   0.175   3.000      0.0110322     145.00   12182.87
V        56274.5588    NULL    NULL  18.724  11.635   0.045   0.144   3.000      0.0110322     162.72   75194.66
V        56276.2312    NULL    NULL  18.704  11.636  -0.171   0.138   3.000      0.0110322     157.04    5773.06
V        56278.4005    NULL    NULL  18.219  11.637  -0.098   0.206   3.000      0.0110322      63.75      64.77
V        56280.3122    NULL    NULL  18.929  11.637  -0.275   0.112   3.000      0.0110322     264.32   16808.76
V        56282.1476    NULL    NULL  18.758  11.640  -0.294   0.129   3.000      0.0110322     187.32   24384.62
V        56284.2425    NULL    NULL  18.894  11.641  -0.342   0.114   3.000      0.0110322     256.93   17869.56
V        56286.0790    NULL    NULL  18.626  11.645  -0.508   0.137   3.000      0.0110322     151.98   10778.67
V        56288.9190    NULL    NULL  18.572  11.646  -0.281   0.152   3.000      0.0110322     139.04    5594.07
V        56290.2290    NULL    NULL  18.280  11.648  -0.427   0.187   3.000      0.0110322      82.45      83.77
V        56292.4618    NULL    NULL  18.567  11.651  -0.390   0.150   3.000      0.0110322     146.20    5867.84
V        56294.4697    NULL    NULL  18.897  11.654  -0.421   0.114   3.000      0.0110322     308.19   16971.19
V        56386.7689    NULL    NULL  19.007  11.650  -0.615   0.099   3.000      0.0110322     386.14   17511.55
V        56387.7667    NULL    NULL  18.993  11.646  -0.867   0.093   3.000      0.0110322     347.76   18291.87
V        56950.7675    NULL    NULL  18.728  11.623  -0.918   0.092   3.000      0.0110322     137.92     140.13
V        56952.5540    NULL    NULL  19.084  11.623  -0.872   0.076   3.000      0.0110322     314.73     319.78
V        56954.6887    NULL    NULL  18.484  11.623  -0.908   0.110   3.000      0.0110322      86.39      87.78
V        56956.2817    NULL    NULL  18.482  11.624  -0.996   0.105   3.000      0.0110322      86.38      87.77
V        56961.4463    NULL    NULL  18.587  11.624  -0.848   0.106   3.000      0.0110322     105.85    5909.70
V        56964.4735    NULL    NULL  18.364  11.624  -0.831   0.127   3.000      0.0110322      70.65      71.78
V        56966.6754    NULL    NULL  18.476  11.624  -0.975   0.108   3.000      0.0110322      86.38      87.77
V        56972.4320    NULL    NULL  18.550  11.625  -0.719   0.119   3.000      0.0110322     100.94   17561.05
#                                                                                           
